City,Date,High,Low,Precipitation
San Jose,10/23/2010,18.89,11.67,0.13
San Jose,10/24/2010,20.0,15.0,0.15
San Jose,10/25/2010,18.89,11.11,0.0
San Jose,10/26/2010,20.0,8.33,0.0
San Jose,10/27/2010,19.44,6.11,0.0
San Jose,10/28/2010,26.11,11.67,0.0
San Jose,10/29/2010,19.44,12.22,0.1
San Jose,10/30/2010,20.0,11.67,0.1
San Jose,10/31/2010,23.33,9.44,0.0
San Jose,11/1/2010,23.89,9.44,0.0
San Jose,11/2/2010,26.67,10.0,0.0
San Jose,11/3/2010,27.78,11.11,0.0
San Jose,11/4/2010,29.44,12.22,0.0
San Jose,11/5/2010,20.56,12.78,0.0
San Jose,11/6/2010,22.22,13.89,0.0
San Jose,11/7/2010,15.56,11.11,0.43
San Jose,11/8/2010,16.67,7.22,0.0
San Jose,11/9/2010,17.22,5.0,0.15
San Jose,11/10/2010,17.22,10.0,0.08
San Jose,11/11/2010,20.56,8.33,0.0
San Jose,11/12/2010,20.56,5.56,0.0
San Jose,11/13/2010,23.89,8.89,0.0
San Jose,11/14/2010,26.11,11.67,0.0
San Jose,11/15/2010,27.78,13.89,0.0
San Jose,11/16/2010,23.89,9.44,0.0
San Jose,11/17/2010,24.44,7.22,0.0
San Jose,11/18/2010,17.22,6.67,0.0
San Jose,11/19/2010,13.89,7.78,0.64
San Jose,11/20/2010,11.67,5.56,1.88
San Jose,11/21/2010,12.78,6.67,0.43
San Jose,11/22/2010,14.44,6.67,0.0
San Jose,11/23/2010,13.33,5.0,0.46
San Jose,11/24/2010,11.11,1.67,0.0
San Jose,11/25/2010,12.78,0.56,0.0
San Jose,11/26/2010,13.89,0.0,0.0
San Jose,11/27/2010,13.89,6.67,0.41
San Jose,11/28/2010,12.22,2.22,0.0
San Jose,11/29/2010,14.44,0.0,0.0
San Jose,11/30/2010,13.89,1.67,0.0
San Jose,12/1/2010,15.0,2.22,0.0
San Jose,12/2/2010,15.56,3.89,0.0
San Jose,12/3/2010,15.0,7.78,0.0
San Jose,12/4/2010,18.33,10.0,0.0
San Jose,12/5/2010,19.44,10.0,0.61
San Jose,12/6/2010,18.33,8.89,0.0
San Jose,12/7/2010,18.89,6.11,0.0
San Jose,12/8/2010,15.56,10.56,0.38
San Jose,12/9/2010,17.78,13.89,0.0
San Jose,12/10/2010,19.44,13.89,0.0
San Jose,12/11/2010,17.78,12.78,0.0
San Jose,12/12/2010,15.0,12.22,0.0
San Jose,12/13/2010,15.0,11.11,0.0
San Jose,12/14/2010,16.11,11.11,0.69
San Jose,12/15/2010,14.44,5.56,0.0
San Jose,12/16/2010,15.0,2.22,0.0
San Jose,12/17/2010,15.0,8.89,0.69
San Jose,12/18/2010,16.11,12.22,0.25
San Jose,12/19/2010,16.11,9.44,1.91
San Jose,12/20/2010,11.67,8.33,0.0
San Jose,12/21/2010,15.0,9.44,0.3
San Jose,12/22/2010,16.11,10.0,0.03
San Jose,12/23/2010,16.11,6.67,0.0
San Jose,12/24/2010,16.11,6.11,0.0
San Jose,12/25/2010,15.0,7.78,0.79
San Jose,12/26/2010,16.11,5.56,0.0
San Jose,12/27/2010,13.89,6.67,0.0
San Jose,12/28/2010,13.89,7.78,1.5
San Jose,12/29/2010,12.22,6.11,0.61
San Jose,12/30/2010,11.67,1.11,0.0
San Jose,12/31/2010,11.11,4.44,0.0
San Jose,1/1/2011,13.33,8.33,0.03
San Jose,1/2/2011,11.67,7.22,0.56
San Jose,1/3/2011,13.33,6.11,0.0
San Jose,1/4/2011,14.44,2.78,0.0
San Jose,1/5/2011,14.44,1.11,0.0
San Jose,1/6/2011,12.78,1.11,0.0
San Jose,1/7/2011,8.89,3.33,0.0
San Jose,1/8/2011,10.0,6.11,0.0
San Jose,1/9/2011,9.44,2.78,0.0
San Jose,1/10/2011,11.67,-0.56,0.0
San Jose,1/11/2011,10.0,5.56,0.08
San Jose,1/12/2011,15.56,7.22,0.0
San Jose,1/13/2011,15.56,6.11,0.15
San Jose,1/14/2011,17.22,9.44,0.0
San Jose,1/15/2011,20.0,6.67,0.0
San Jose,1/16/2011,15.56,7.78,0.0
San Jose,1/17/2011,15.0,8.89,0.0
San Jose,1/18/2011,19.44,7.78,0.0
San Jose,1/19/2011,17.78,6.11,0.0
San Jose,1/20/2011,18.89,7.22,0.0
San Jose,1/21/2011,19.44,4.44,0.0
San Jose,1/22/2011,22.22,5.56,0.0
San Jose,1/23/2011,21.67,5.56,0.0
San Jose,1/24/2011,20.0,3.89,0.0
San Jose,1/25/2011,21.11,5.56,0.0
San Jose,1/26/2011,21.11,5.56,0.0
San Jose,1/27/2011,20.56,5.56,0.0
San Jose,1/28/2011,11.67,4.44,0.0
San Jose,1/29/2011,16.11,9.44,0.33
San Jose,1/30/2011,13.89,7.78,1.3
San Jose,1/31/2011,15.56,3.89,0.0
San Jose,2/1/2011,18.33,8.89,0.0
San Jose,2/2/2011,17.22,4.44,0.0
San Jose,2/3/2011,17.22,3.33,0.0
San Jose,2/4/2011,18.89,4.44,0.0
San Jose,2/5/2011,23.89,5.0,0.0
San Jose,2/6/2011,25.0,11.11,0.0
San Jose,2/7/2011,21.11,7.78,0.0
San Jose,2/8/2011,16.67,6.67,0.0
San Jose,2/9/2011,17.22,3.89,0.0
San Jose,2/10/2011,18.33,1.67,0.0
San Jose,2/11/2011,20.56,3.33,0.0
San Jose,2/12/2011,21.11,5.0,0.0
San Jose,2/13/2011,17.22,7.22,0.0
San Jose,2/14/2011,15.56,8.89,0.0
San Jose,2/15/2011,17.22,10.56,0.2
San Jose,2/16/2011,12.78,6.67,0.94
San Jose,2/17/2011,10.56,6.67,2.46
San Jose,2/18/2011,14.44,4.44,2.06
San Jose,2/19/2011,8.33,2.78,0.64
San Jose,2/20/2011,12.78,2.22,0.0
San Jose,2/21/2011,12.78,1.11,0.0
San Jose,2/22/2011,14.44,2.22,0.0
San Jose,2/23/2011,13.33,2.78,0.0
San Jose,2/24/2011,12.22,3.89,0.33
San Jose,2/25/2011,11.67,3.89,1.37
San Jose,2/26/2011,9.44,0.56,0.0
San Jose,2/27/2011,15.0,0.0,0.0
San Jose,2/28/2011,15.0,2.78,0.0
San Jose,3/1/2011,16.67,2.78,0.0
San Jose,3/2/2011,16.67,6.67,0.0
San Jose,3/3/2011,19.44,10.0,0.0
San Jose,3/4/2011,19.44,5.56,0.0
San Jose,3/5/2011,18.89,7.22,0.03
San Jose,3/6/2011,16.11,12.22,0.3
San Jose,3/7/2011,14.44,9.44,0.0
San Jose,3/8/2011,16.67,10.0,0.03
San Jose,3/9/2011,18.89,7.22,0.0
San Jose,3/10/2011,19.44,6.67,0.0
San Jose,3/11/2011,15.56,8.33,0.0
San Jose,3/12/2011,17.22,6.11,0.0
San Jose,3/13/2011,18.33,9.44,0.05
San Jose,3/14/2011,20.56,13.33,0.0
San Jose,3/15/2011,21.11,13.33,0.05
San Jose,3/16/2011,15.56,7.78,0.3
San Jose,3/17/2011,17.78,5.0,0.0
San Jose,3/18/2011,13.89,7.22,1.6
San Jose,3/19/2011,11.67,6.67,2.31
San Jose,3/20/2011,13.33,7.22,0.74
San Jose,3/21/2011,13.33,6.11,1.07
San Jose,3/22/2011,15.56,6.67,0.05
San Jose,3/23/2011,13.89,8.33,1.42
San Jose,3/24/2011,12.22,6.11,2.36
San Jose,3/25/2011,14.44,6.11,0.13
San Jose,3/26/2011,14.44,8.33,0.48
San Jose,3/27/2011,16.67,4.44,0.05
San Jose,3/28/2011,17.22,8.33,0.0
San Jose,3/29/2011,18.89,6.11,0.0
San Jose,3/30/2011,26.11,10.0,0.0
San Jose,3/31/2011,27.22,12.22,0.0
San Jose,4/1/2011,28.89,10.0,0.0
San Jose,4/2/2011,18.89,10.0,0.0
San Jose,4/3/2011,18.89,7.22,0.0
San Jose,4/4/2011,25.56,7.22,0.0
San Jose,4/5/2011,20.0,10.0,0.0
San Jose,4/6/2011,17.78,7.78,0.0
San Jose,4/7/2011,13.89,7.22,0.23
San Jose,4/8/2011,15.0,4.44,0.08
San Jose,4/9/2011,17.78,3.89,0.0
San Jose,4/10/2011,17.22,5.0,0.0
San Jose,4/11/2011,17.78,7.78,0.0
San Jose,4/12/2011,17.78,5.0,0.0
San Jose,4/13/2011,15.56,6.11,0.13
San Jose,4/14/2011,17.78,6.11,0.0
San Jose,4/15/2011,21.67,7.22,0.0
San Jose,4/16/2011,21.67,12.22,0.0
San Jose,4/17/2011,20.56,13.33,0.0
San Jose,4/18/2011,18.89,13.33,0.0
San Jose,4/19/2011,21.67,12.78,0.03
San Jose,4/20/2011,20.56,12.22,0.0
San Jose,4/21/2011,17.78,10.0,0.05
San Jose,4/22/2011,17.22,7.78,0.0
San Jose,4/23/2011,19.44,10.0,0.0
San Jose,4/24/2011,18.89,12.22,0.0
San Jose,4/25/2011,20.56,10.0,0.0
San Jose,4/26/2011,19.44,9.44,0.0
San Jose,4/27/2011,20.56,7.78,0.0
San Jose,4/28/2011,18.33,9.44,0.0
San Jose,4/29/2011,20.0,6.11,0.0
San Jose,4/30/2011,23.33,10.0,0.0
San Jose,5/1/2011,26.11,6.67,0.0
San Jose,5/2/2011,24.44,9.44,0.0
San Jose,5/3/2011,23.89,8.89,0.0
San Jose,5/4/2011,30.0,11.11,0.0
San Jose,5/5/2011,31.67,12.78,0.0
San Jose,5/6/2011,21.11,9.44,0.0
San Jose,5/7/2011,18.89,8.89,0.0
San Jose,5/8/2011,16.67,10.0,0.0
San Jose,5/9/2011,20.56,7.22,0.0
San Jose,5/10/2011,23.89,8.33,0.0
San Jose,5/11/2011,17.78,11.11,0.0
San Jose,5/12/2011,22.22,10.56,0.0
San Jose,5/13/2011,20.0,8.89,0.0
San Jose,5/14/2011,16.67,8.33,0.53
San Jose,5/15/2011,15.56,7.78,0.18
San Jose,5/16/2011,15.56,8.89,0.05
San Jose,5/17/2011,16.67,10.56,0.15
San Jose,5/18/2011,20.0,10.56,0.0
San Jose,5/19/2011,24.44,7.78,0.0
San Jose,5/20/2011,21.67,11.11,0.0
San Jose,5/21/2011,21.67,11.11,0.0
San Jose,5/22/2011,20.56,10.0,0.0
San Jose,5/23/2011,21.11,10.0,0.0
San Jose,5/24/2011,20.56,7.78,0.0
San Jose,5/25/2011,18.89,9.44,0.03
San Jose,5/26/2011,20.0,8.89,0.0
San Jose,5/27/2011,20.56,10.56,0.0
San Jose,5/28/2011,20.0,10.0,0.08
San Jose,5/29/2011,20.56,10.0,0.0
San Jose,5/30/2011,18.89,8.89,0.0
San Jose,5/31/2011,18.33,10.56,0.0
San Jose,6/1/2011,18.89,10.0,0.03
San Jose,6/2/2011,20.0,7.78,0.0
San Jose,6/3/2011,19.44,10.0,0.03
San Jose,6/4/2011,17.22,12.78,2.24
San Jose,6/5/2011,20.56,13.33,0.0
San Jose,6/6/2011,21.67,12.22,0.0
San Jose,6/7/2011,22.78,13.33,0.0
San Jose,6/8/2011,23.89,13.33,0.0
San Jose,6/9/2011,24.44,12.22,0.0
San Jose,6/10/2011,22.78,12.78,0.0
San Jose,6/11/2011,20.0,11.11,0.0
San Jose,6/12/2011,23.33,12.78,0.0
San Jose,6/13/2011,23.33,12.22,0.0
San Jose,6/14/2011,29.44,12.78,0.0
San Jose,6/15/2011,30.0,14.44,0.0
San Jose,6/16/2011,25.56,12.22,0.0
San Jose,6/17/2011,25.0,11.67,0.0
San Jose,6/18/2011,26.67,11.67,0.0
San Jose,6/19/2011,30.0,12.78,0.0
San Jose,6/20/2011,35.56,16.11,0.0
San Jose,6/21/2011,35.56,18.33,0.0
San Jose,6/22/2011,27.78,13.89,0.0
San Jose,6/23/2011,26.11,12.78,0.0
San Jose,6/24/2011,26.11,12.22,0.0
San Jose,6/25/2011,23.89,11.67,0.0
San Jose,6/26/2011,26.11,12.22,0.0
San Jose,6/27/2011,22.78,12.78,0.0
San Jose,6/28/2011,20.56,14.44,1.55
San Jose,6/29/2011,21.11,12.78,0.0
San Jose,6/30/2011,26.67,12.22,0.0
San Jose,7/1/2011,31.11,13.89,0.0
San Jose,7/2/2011,30.56,16.11,0.0
San Jose,7/3/2011,33.89,16.67,0.0
San Jose,7/4/2011,29.44,16.11,0.0
San Jose,7/5/2011,33.33,15.56,0.0
San Jose,7/6/2011,31.67,16.11,0.0
San Jose,7/7/2011,27.78,15.0,0.0
San Jose,7/8/2011,30.0,14.44,0.0
San Jose,7/9/2011,25.0,12.22,0.0
San Jose,7/10/2011,25.56,11.67,0.0
San Jose,7/11/2011,21.67,12.78,0.0
San Jose,7/12/2011,22.22,12.22,0.0
San Jose,7/13/2011,23.33,13.33,0.0
San Jose,7/14/2011,21.11,12.78,0.0
San Jose,7/15/2011,22.22,12.22,0.0
San Jose,7/16/2011,23.89,14.44,0.0
San Jose,7/17/2011,22.22,14.44,0.0
San Jose,7/18/2011,26.67,12.78,0.0
San Jose,7/19/2011,26.67,16.11,0.0
San Jose,7/20/2011,32.78,15.56,0.0
San Jose,7/21/2011,28.89,14.44,0.0
San Jose,7/22/2011,28.33,13.33,0.0
San Jose,7/23/2011,26.67,12.78,0.0
San Jose,7/24/2011,26.11,13.89,0.0
San Jose,7/25/2011,23.89,14.44,0.0
San Jose,7/26/2011,26.11,12.78,0.0
San Jose,7/27/2011,28.89,12.78,0.0
San Jose,7/28/2011,27.78,13.89,0.0
San Jose,7/29/2011,26.67,14.44,0.0
San Jose,7/30/2011,26.11,15.0,0.0
San Jose,7/31/2011,25.56,16.11,0.0
San Jose,8/1/2011,23.89,15.0,0.0
San Jose,8/2/2011,25.56,15.0,0.0
San Jose,8/3/2011,26.67,13.33,0.0
San Jose,8/4/2011,23.33,15.0,0.0
San Jose,8/5/2011,27.22,15.56,0.0
San Jose,8/6/2011,27.22,12.78,0.0
San Jose,8/7/2011,22.78,15.0,0.0
San Jose,8/8/2011,25.0,14.44,0.0
San Jose,8/9/2011,27.78,12.78,0.0
San Jose,8/10/2011,27.78,12.78,0.0
San Jose,8/11/2011,26.11,12.78,0.0
San Jose,8/12/2011,25.56,12.78,0.0
San Jose,8/13/2011,27.78,13.89,0.0
San Jose,8/14/2011,27.78,13.89,0.0
San Jose,8/15/2011,28.33,14.44,0.0
San Jose,8/16/2011,26.67,13.89,0.0
San Jose,8/17/2011,25.56,14.44,0.0
San Jose,8/18/2011,26.11,13.89,0.0
San Jose,8/19/2011,25.0,12.78,0.0
San Jose,8/20/2011,26.11,13.89,0.0
San Jose,8/21/2011,23.89,15.0,0.0
San Jose,8/22/2011,25.0,16.11,0.0
San Jose,8/23/2011,33.89,14.44,0.0
San Jose,8/24/2011,28.89,16.67,0.0
San Jose,8/25/2011,26.11,16.11,0.0
San Jose,8/26/2011,27.78,15.56,0.0
San Jose,8/27/2011,26.67,15.56,0.0
San Jose,8/28/2011,27.78,15.0,0.0
San Jose,8/29/2011,25.56,14.44,0.0
San Jose,8/30/2011,26.67,12.78,0.0
San Jose,8/31/2011,26.67,12.78,0.0
San Jose,9/1/2011,28.89,12.78,0.0
San Jose,9/2/2011,31.67,14.44,0.0
San Jose,9/3/2011,25.56,13.89,0.0
San Jose,9/4/2011,23.33,14.44,0.0
San Jose,9/5/2011,24.44,14.44,0.0
San Jose,9/6/2011,30.0,13.89,0.0
San Jose,9/7/2011,33.89,14.44,0.0
San Jose,9/8/2011,25.56,13.89,0.0
San Jose,9/9/2011,28.33,13.89,0.0
San Jose,9/10/2011,30.0,16.11,0.0
San Jose,9/11/2011,26.67,16.11,0.0
San Jose,9/12/2011,25.0,16.67,0.0
San Jose,9/13/2011,27.22,15.56,0.0
San Jose,9/14/2011,23.33,14.44,0.0
San Jose,9/15/2011,25.0,13.33,0.0
San Jose,9/16/2011,25.56,13.33,0.0
San Jose,9/17/2011,26.11,11.67,0.0
San Jose,9/18/2011,31.11,12.78,0.0
San Jose,9/19/2011,33.89,15.0,0.0
San Jose,9/20/2011,34.44,17.22,0.0
San Jose,9/21/2011,33.89,15.56,0.0
San Jose,9/22/2011,30.0,15.0,0.0
San Jose,9/23/2011,31.67,16.11,0.0
San Jose,9/24/2011,23.89,15.56,0.0
San Jose,9/25/2011,22.22,15.0,0.0
San Jose,9/26/2011,25.56,11.67,0.0
San Jose,9/27/2011,28.33,12.78,0.0
San Jose,9/28/2011,35.56,15.56,0.0
San Jose,9/29/2011,26.11,16.67,0.0
San Jose,9/30/2011,24.44,15.56,0.0
San Jose,10/1/2011,25.0,15.56,0.0
San Jose,10/2/2011,24.44,13.33,0.0
San Jose,10/3/2011,21.11,10.56,0.48
San Jose,10/4/2011,20.56,13.33,0.25
San Jose,10/5/2011,18.89,11.11,0.71
San Jose,10/6/2011,16.67,9.44,0.25
San Jose,10/7/2011,22.22,8.33,0.0
San Jose,10/8/2011,24.44,10.56,0.0
San Jose,10/9/2011,24.44,13.33,0.0
San Jose,10/10/2011,22.22,13.33,0.2
San Jose,10/11/2011,23.89,16.11,0.05
San Jose,10/12/2011,27.78,13.89,0.0
San Jose,10/13/2011,28.33,13.33,0.0
San Jose,10/14/2011,30.0,13.89,0.0
San Jose,10/15/2011,25.56,14.44,0.0
San Jose,10/16/2011,25.0,15.0,0.0
San Jose,10/17/2011,30.56,13.89,0.0
San Jose,10/18/2011,25.56,15.0,0.0
San Jose,10/19/2011,20.56,13.33,0.0
San Jose,10/20/2011,21.11,12.78,0.0
San Jose,10/21/2011,23.33,11.67,0.0
San Jose,10/22/2011,28.89,11.11,0.0
San Jose,10/23/2011,29.44,11.67,0.0
San Jose,10/24/2011,23.89,13.33,0.0
San Jose,10/25/2011,21.67,11.67,0.0
San Jose,10/26/2011,22.78,10.0,0.0
San Jose,10/27/2011,23.89,7.78,0.0
San Jose,10/28/2011,23.89,8.33,0.0
San Jose,10/29/2011,25.56,8.33,0.0
San Jose,10/30/2011,25.0,9.44,0.0
San Jose,10/31/2011,25.56,10.56,0.0
San Jose,11/1/2011,23.89,10.56,0.0
San Jose,11/2/2011,25.56,8.89,0.0
San Jose,11/3/2011,20.0,7.78,0.1
San Jose,11/4/2011,14.44,6.11,0.33
San Jose,11/5/2011,15.56,4.44,0.41
San Jose,11/6/2011,15.56,7.78,0.0
San Jose,11/7/2011,16.11,6.67,0.0
San Jose,11/8/2011,17.78,3.89,0.0
San Jose,11/9/2011,21.11,3.89,0.0
San Jose,11/10/2011,22.22,5.0,0.0
San Jose,11/11/2011,16.67,9.44,0.1
San Jose,11/12/2011,15.56,8.89,0.0
San Jose,11/13/2011,18.33,7.78,0.0
San Jose,11/14/2011,16.67,8.33,0.0
San Jose,11/15/2011,18.89,6.67,0.0
San Jose,11/16/2011,19.44,5.56,0.0
San Jose,11/17/2011,15.0,8.33,0.0
San Jose,11/18/2011,15.0,8.33,0.1
San Jose,11/19/2011,15.56,3.89,0.3
San Jose,11/20/2011,13.33,7.22,0.41
San Jose,11/21/2011,16.11,5.0,0.0
San Jose,11/22/2011,17.22,5.56,0.0
San Jose,11/23/2011,17.22,7.22,0.0
San Jose,11/24/2011,15.0,5.0,0.03
San Jose,11/25/2011,17.22,4.44,0.0
San Jose,11/26/2011,18.33,5.56,0.0
San Jose,11/27/2011,16.11,7.22,0.0
San Jose,11/28/2011,12.78,7.22,0.0
San Jose,11/29/2011,12.22,5.56,0.0
San Jose,11/30/2011,19.44,6.11,0.0
San Jose,12/1/2011,19.44,11.67,0.0
San Jose,12/2/2011,21.67,8.33,0.0
San Jose,12/3/2011,17.78,7.22,0.0
San Jose,12/4/2011,18.33,1.11,0.0
San Jose,12/5/2011,15.56,3.89,0.0
San Jose,12/6/2011,16.11,1.67,0.0
San Jose,12/7/2011,14.44,2.22,0.0
San Jose,12/8/2011,15.56,1.67,0.0
San Jose,12/9/2011,17.22,1.67,0.0
San Jose,12/10/2011,15.56,2.78,0.0
San Jose,12/11/2011,13.33,7.22,0.0
San Jose,12/12/2011,11.11,5.0,0.05
San Jose,12/13/2011,14.44,2.22,0.0
San Jose,12/14/2011,14.44,3.89,0.0
San Jose,12/15/2011,12.22,3.89,0.1
San Jose,12/16/2011,17.22,2.22,0.0
San Jose,12/17/2011,16.67,1.67,0.0
San Jose,12/18/2011,13.89,2.22,0.0
San Jose,12/19/2011,16.67,5.56,0.0
San Jose,12/20/2011,15.56,1.11,0.0
San Jose,12/21/2011,17.22,2.22,0.0
San Jose,12/22/2011,17.22,2.78,0.0
San Jose,12/23/2011,14.44,-0.56,0.0
San Jose,12/24/2011,15.56,-1.11,0.0
San Jose,12/25/2011,13.89,-1.67,0.0
San Jose,12/26/2011,11.67,0.0,0.0
San Jose,12/27/2011,13.89,4.44,0.0
San Jose,12/28/2011,17.22,3.89,0.0
San Jose,12/29/2011,17.22,6.67,0.0
San Jose,12/30/2011,17.22,8.89,0.05
San Jose,12/31/2011,16.11,5.56,0.0
San Jose,1/1/2012,20.0,2.78,0.0
San Jose,1/2/2012,13.89,5.0,0.0
San Jose,1/3/2012,14.44,5.56,0.0
San Jose,1/4/2012,18.33,3.33,0.0
San Jose,1/5/2012,18.89,4.44,0.0
San Jose,1/6/2012,15.56,2.78,0.0
San Jose,1/7/2012,20.0,2.78,0.0
San Jose,1/8/2012,20.0,5.0,0.0
San Jose,1/9/2012,18.89,3.33,0.0
San Jose,1/10/2012,16.67,2.22,0.0
San Jose,1/11/2012,18.89,2.78,0.0
San Jose,1/12/2012,18.33,2.78,0.0
San Jose,1/13/2012,20.0,2.78,0.0
San Jose,1/14/2012,17.22,2.22,0.0
San Jose,1/15/2012,13.89,2.22,0.0
San Jose,1/16/2012,11.11,0.0,0.0
San Jose,1/17/2012,11.11,-1.67,0.0
San Jose,1/18/2012,13.33,-0.56,0.0
San Jose,1/19/2012,11.11,1.67,0.1
San Jose,1/20/2012,15.0,10.0,1.12
San Jose,1/21/2012,14.44,5.0,0.64
San Jose,1/22/2012,13.33,5.0,0.08
San Jose,1/23/2012,15.0,10.0,0.36
San Jose,1/24/2012,16.11,8.89,0.0
San Jose,1/25/2012,18.89,6.11,0.0
San Jose,1/26/2012,19.44,11.67,0.0
San Jose,1/27/2012,18.89,8.89,0.0
San Jose,1/28/2012,19.44,2.78,0.0
San Jose,1/29/2012,18.33,3.89,0.0
San Jose,1/30/2012,16.67,6.11,0.0
San Jose,1/31/2012,15.56,8.89,0.0
San Jose,2/1/2012,15.0,7.22,0.0
San Jose,2/2/2012,20.0,3.89,0.0
San Jose,2/3/2012,18.33,3.33,0.0
San Jose,2/4/2012,19.44,3.89,0.0
San Jose,2/5/2012,20.0,5.0,0.0
San Jose,2/6/2012,22.22,7.22,0.05
San Jose,2/7/2012,16.67,11.67,0.15
San Jose,2/8/2012,18.89,9.44,0.0
San Jose,2/9/2012,21.67,7.22,0.0
San Jose,2/10/2012,20.56,7.22,0.0
San Jose,2/11/2012,15.0,9.44,0.03
San Jose,2/12/2012,17.22,6.11,0.03
San Jose,2/13/2012,11.67,7.78,0.69
San Jose,2/14/2012,16.11,5.0,0.0
San Jose,2/15/2012,15.0,6.11,0.0
San Jose,2/16/2012,18.89,5.56,0.0
San Jose,2/17/2012,18.33,3.89,0.0
San Jose,2/18/2012,16.67,6.11,0.0
San Jose,2/19/2012,15.0,3.89,0.0
San Jose,2/20/2012,16.11,7.78,0.05
San Jose,2/21/2012,18.89,8.89,0.0
San Jose,2/22/2012,25.0,7.22,0.0
San Jose,2/23/2012,23.33,7.22,0.0
San Jose,2/24/2012,23.89,10.56,0.0
San Jose,2/25/2012,16.11,7.22,0.0
San Jose,2/26/2012,15.56,4.44,0.0
San Jose,2/27/2012,12.78,3.89,0.0
San Jose,2/28/2012,13.89,2.22,0.0
San Jose,2/29/2012,13.89,7.22,0.61
San Jose,3/1/2012,14.44,4.44,0.1
San Jose,3/2/2012,18.33,3.89,0.0
San Jose,3/3/2012,21.67,3.89,0.0
San Jose,3/4/2012,23.89,5.56,0.0
San Jose,3/5/2012,20.56,7.22,0.0
San Jose,3/6/2012,13.89,7.22,0.03
San Jose,3/7/2012,17.78,3.33,0.0
San Jose,3/8/2012,21.67,2.78,0.0
San Jose,3/9/2012,23.33,5.0,0.0
San Jose,3/10/2012,17.22,6.11,0.0
San Jose,3/11/2012,16.11,7.22,0.0
San Jose,3/12/2012,17.78,4.44,0.0
San Jose,3/13/2012,14.44,11.67,0.0
San Jose,3/14/2012,16.67,12.78,0.18
San Jose,3/15/2012,20.0,13.89,0.0
San Jose,3/16/2012,16.67,9.44,1.47
San Jose,3/17/2012,11.11,6.11,0.0
San Jose,3/18/2012,12.78,6.11,0.08
San Jose,3/19/2012,15.0,3.89,0.0
San Jose,3/20/2012,20.56,10.0,0.0
San Jose,3/21/2012,22.78,8.33,0.0
San Jose,3/22/2012,15.56,7.22,0.0
San Jose,3/23/2012,19.44,3.89,0.0
San Jose,3/24/2012,12.22,7.22,1.22
San Jose,3/25/2012,15.0,5.56,0.58
San Jose,3/26/2012,16.11,3.89,0.0
San Jose,3/27/2012,17.22,8.33,0.48
San Jose,3/28/2012,20.0,11.11,0.0
San Jose,3/29/2012,20.56,8.33,0.0
San Jose,3/30/2012,21.67,10.0,0.0
San Jose,3/31/2012,15.56,8.33,0.89
San Jose,4/1/2012,15.56,8.33,0.08
San Jose,4/2/2012,20.0,7.22,0.0
San Jose,4/3/2012,19.44,8.33,0.0
San Jose,4/4/2012,16.11,7.78,0.0
San Jose,4/5/2012,15.0,5.0,0.0
San Jose,4/6/2012,17.22,3.33,0.0
San Jose,4/7/2012,21.67,3.89,0.0
San Jose,4/8/2012,21.67,5.56,0.0
San Jose,4/9/2012,22.78,6.11,0.0
San Jose,4/10/2012,13.89,11.11,0.81
San Jose,4/11/2012,16.67,9.44,0.18
San Jose,4/12/2012,17.78,9.44,2.08
San Jose,4/13/2012,15.0,8.33,0.94
San Jose,4/14/2012,18.89,9.44,0.0
San Jose,4/15/2012,20.0,7.78,0.0
San Jose,4/16/2012,20.56,7.78,0.0
San Jose,4/17/2012,21.11,10.56,0.0
San Jose,4/18/2012,21.67,9.44,0.0
San Jose,4/19/2012,23.89,13.89,0.0
San Jose,4/20/2012,31.11,13.89,0.0
San Jose,4/21/2012,32.78,13.89,0.0
San Jose,4/22/2012,26.11,13.89,0.0
San Jose,4/23/2012,20.56,13.33,0.0
San Jose,4/24/2012,25.0,14.44,0.0
San Jose,4/25/2012,23.89,14.44,0.53
San Jose,4/26/2012,17.78,10.0,0.15
San Jose,4/27/2012,20.56,9.44,0.0
San Jose,4/28/2012,23.89,10.0,0.0
San Jose,4/29/2012,28.33,11.11,0.0
San Jose,4/30/2012,26.67,11.67,0.0
San Jose,5/1/2012,20.56,11.11,0.0
San Jose,5/2/2012,18.89,7.78,0.0
San Jose,5/3/2012,19.44,10.0,0.0
San Jose,5/4/2012,18.33,10.56,0.0
San Jose,5/5/2012,25.0,8.33,0.0
San Jose,5/6/2012,28.89,10.0,0.0
San Jose,5/7/2012,31.11,12.78,0.0
San Jose,5/8/2012,31.11,12.22,0.0
San Jose,5/9/2012,24.44,12.22,0.0
San Jose,5/10/2012,28.33,10.0,0.0
San Jose,5/11/2012,32.22,11.67,0.0
San Jose,5/12/2012,27.22,12.78,0.0
San Jose,5/13/2012,23.33,11.11,0.0
San Jose,5/14/2012,22.22,11.67,0.0
San Jose,5/15/2012,21.67,11.67,0.0
San Jose,5/16/2012,21.11,12.22,0.0
San Jose,5/17/2012,21.11,12.22,0.0
San Jose,5/18/2012,25.56,10.0,0.0
San Jose,5/19/2012,26.11,10.0,0.0
San Jose,5/20/2012,27.78,11.67,0.0
San Jose,5/21/2012,23.89,12.22,0.0
San Jose,5/22/2012,22.78,14.44,0.0
San Jose,5/23/2012,22.22,12.22,0.0
San Jose,5/24/2012,20.56,11.11,0.0
San Jose,5/25/2012,18.33,10.0,0.0
San Jose,5/26/2012,18.33,10.0,0.0
